utterance_id,token_index,error_type,source_word,source_word_length,destination_word,destination_word_length
n000343-fn000879-327.1666-330.1248,0,deletion,uitdruk,7,<del>,<del>
n000343-fn000879-327.1666-330.1248,1,substitution,kingen,6,afdrukken,9
n000343-fn000879-330.1248-332.6834,3,deletion,v,1,<del>,<del>
n000343-fn000879-330.1248-332.6834,4,deletion,vaak,4,<del>,<del>
n000343-fn000879-333.2511-334.4208,0,substitution,onzekere,8,onzekerheid,11
n000343-fn000879-336.4135-338.4917,0,substitution,bijvoorveeld,12,bijvoorbeeld,12
n000343-fn000879-338.4917-339.7831,0,substitution,vriezen,7,vissen,6
n000343-fn000879-34.8996-37.2346,0,insertion,<ins>,<ins>,dan,3
n000343-fn000879-345.0999-347.3656,0,deletion,weet,4,<del>,<del>
n000343-fn000879-345.0999-347.3656,1,substitution,hoei,4,hoe,3
n000343-fn000879-353.5743-355.5454,2,substitution,liefde,6,lift,4
n000343-fn000879-358.2382-360.0013,2,substitution,hun,3,groen,5
n000343-fn000879-361.1832-362.6073,0,substitution,één,3,een,3
n000343-fn000879-363.8789-366.5771,1,substitution,il,2,in,2
n000343-fn000879-366.5771-367.6277,0,substitution,gevoel,6,hebben,6
n000343-fn000879-369.7116-371.4638,1,substitution,één,3,een,3
n000343-fn000879-375.4693-377.4081,0,substitution,lied,4,leed,4
n000343-fn000879-375.4693-377.4081,1,substitution,liedjes,7,leedjes,7
n000343-fn000879-378.1589-379.7958,0,substitution,lijken,6,liking,6
n000343-fn000879-381.5201-383.7347,1,substitution,vorms,5,vorm,4
n000343-fn000879-385.5031-387.2138,2,substitution,liefde,6,liften,6
n000343-fn000879-387.2138-388.9029,0,substitution,in,2,een,3
n000343-fn000879-387.2138-388.9029,1,substitution,liefjes,7,liefje,6
n000343-fn000879-390.4264-391.8938,0,substitution,he,2,hij,3
n000343-fn000879-390.4264-391.8938,1,substitution,het,3,heet,4
n000343-fn000879-393.9910-395.6297,2,substitution,en,2,in,2
n000343-fn000879-398.9081-400.1633,0,substitution,n,1,hm,2
n000343-fn000879-398.9081-400.1633,1,substitution,ne,2,nee,3
n000343-fn000879-400.1633-403.1572,0,substitution,net,3,niet,4
n000343-fn000879-407.5991-408.7919,0,substitution,onrijpe,7,onreine,7
n000343-fn000879-409.3117-412.2858,0,deletion,prui,4,<del>,<del>
n000343-fn000879-409.3117-412.2858,1,deletion,pruimen,7,<del>,<del>
n000343-fn000879-409.3117-412.2858,2,substitution,zijn,4,prime,5
n000343-fn000879-409.3117-412.2858,3,substitution,hard,4,is,2
n000343-fn000879-409.3117-412.2858,4,substitution,en,2,een,3
n000343-fn000879-409.3117-412.2858,5,substitution,zuur,4,hardenshirt,11
n000343-fn000879-416.3814-418.5794,0,substitution,slingers,8,slinger,7
n000343-fn000879-416.3814-418.5794,1,substitution,ofhangen,8,ophangen,8
n000343-fn000879-419.3192-421.2496,2,substitution,appelsaf,8,appelsap,8
n000343-fn000879-42.9471-45.6202,3,insertion,<ins>,<ins>,een,3
n000343-fn000879-42.9471-45.6202,4,substitution,één,3,gele,4
n000343-fn000879-42.9471-45.6202,5,substitution,heleboel,8,vuil,4
n000343-fn000879-422.5012-423.5456,1,deletion,z,1,<del>,<del>
n000343-fn000879-423.5456-425.0837,3,substitution,één,3,een,3
n000343-fn000879-425.0837-426.0874,0,substitution,flinke,6,flink,5
n000343-fn000879-426.6941-427.6991,0,substitution,deuk,4,duke,4
n000343-fn000879-427.6991-429.6544,0,substitution,in,2,een,3
n000343-fn000879-427.6991-429.6544,1,substitution,joe,3,nieuw,5
n000343-fn000879-427.6991-429.6544,2,substitution,nieuwe,6,nieuw,5
n000343-fn000879-433.4514-435.5681,1,deletion,één,3,<del>,<del>
n000343-fn000879-433.4514-435.5681,2,substitution,druk,4,een,3
n000343-fn000879-433.4514-435.5681,3,substitution,station,7,drukstation,11
n000343-fn000879-435.5681-437.2878,0,substitution,op,2,of,2
n000343-fn000879-437.2878-439.3104,0,deletion,baga,4,<del>,<del>
n000343-fn000879-437.2878-439.3104,1,substitution,bagage,6,barrage,7
n000343-fn000879-439.3104-440.3422,0,substitution,letten,6,leiden,6
n000343-fn000879-442.4755-444.2781,2,substitution,één,3,een,3
n000343-fn000879-444.2781-446.5064,0,deletion,n,1,<del>,<del>
n000343-fn000879-444.2781-446.5064,1,deletion,trui,4,<del>,<del>
n000343-fn000879-444.2781-446.5064,2,deletion,met,3,<del>,<del>
n000343-fn000879-444.2781-446.5064,3,substitution,l,1,trouwmiddel,11
n000343-fn000879-446.5064-447.4011,0,substitution,mouwen,6,mooi,4
n000343-fn000879-447.9597-450.6791,2,substitution,wordet,6,wordt,5
n000343-fn000879-45.6202-47.8019,0,substitution,dingen,6,dieren,6
n000343-fn000879-455.3032-456.9871,0,deletion,g,1,<del>,<del>
n000343-fn000879-458.8801-460.5643,0,insertion,<ins>,<ins>,ik,2
n000343-fn000879-458.8801-460.5643,1,insertion,<ins>,<ins>,luister,7
n000343-fn000879-458.8801-460.5643,2,insertion,<ins>,<ins>,naar,4
n000343-fn000879-458.8801-460.5643,3,substitution,leuke,5,de,2
n000343-fn000879-458.8801-460.5643,4,substitution,cadeautjes,10,tekst,5
n000343-fn000879-464.3456-466.1471,1,substitution,wou,3,val,3
n000343-fn000879-466.1471-467.7719,1,substitution,half,4,twee,4
n000343-fn000879-466.1471-467.7719,2,substitution,drie,4,dertig,6
n000343-fn000879-471.4375-474.2368,0,insertion,<ins>,<ins>,het,3
n000343-fn000879-471.4375-474.2368,1,substitution,etala,5,halen,5
n000343-fn000879-471.4375-474.2368,2,substitution,ge,2,ze,2
n000343-fn000879-471.4375-474.2368,4,substitution,zetten,6,zitten,6
n000343-fn000879-474.9303-476.1138,1,substitution,voetvaller,10,voetballer,10
n000343-fn000879-476.1138-477.6820,0,insertion,<ins>,<ins>,eh,2
n000343-fn000879-476.1138-477.6820,1,substitution,belooft,7,beloofd,7
n000343-fn000879-477.6820-479.7194,0,substitution,contractu,9,contract,8
n000343-fn000879-479.7194-481.7743,0,insertion,<ins>,<ins>,contract,8
n000343-fn000879-479.7194-481.7743,1,substitution,contracsjule,12,schuld,6
n000343-fn000879-481.7743-484.4496,0,substitution,vervlichtinging,15,verplichtingen,14
n000343-fn000879-484.4496-486.6815,2,deletion,rust,4,<del>,<del>
n000343-fn000879-484.4496-486.6815,3,substitution,een,3,roesten,7
n000343-fn000879-486.6815-488.7026,0,substitution,één,3,een,3
n000343-fn000879-488.7026-490.7447,2,deletion,doet,4,<del>,<del>
n000343-fn000879-488.7026-490.7447,3,substitution,een,3,doortrekken,11
n000343-fn000879-493.5969-494.7750,0,insertion,<ins>,<ins>,doet,4
n000343-fn000879-493.5969-494.7750,1,substitution,dutje,5,je,2
n000343-fn000879-495.7587-498.5347,1,deletion,chau,4,<del>,<del>
n000343-fn000879-495.7587-498.5347,2,substitution,chauffere,9,chauffeur,9
n000343-fn000879-498.5347-499.9718,0,insertion,<ins>,<ins>,met,3
n000343-fn000879-498.5347-499.9718,1,insertion,<ins>,<ins>,je,2
n000343-fn000879-498.5347-499.9718,2,substitution,mit,3,wil,3
n000343-fn000879-498.5347-499.9718,3,substitution,wilde,5,dat,3
n000343-fn000879-499.9718-502.1458,0,substitution,gewegeningen,12,gewechtingen,12
n000343-fn000879-503.9173-506.1729,0,substitution,kuilen,6,kaolin,6
n000343-fn000879-503.9173-506.1729,3,deletion,weg,3,<del>,<del>
n000343-fn000879-503.9173-506.1729,4,substitution,te,2,vertolking,10
n000343-fn000879-506.8958-508.3736,0,deletion,l,1,<del>,<del>
n000343-fn000879-510.5566-512.1017,1,substitution,huiseigenaar,12,huisdieren,10
n000343-fn000879-52.8628-54.9889,1,deletion,ene,3,<del>,<del>
n000343-fn000879-52.8628-54.9889,2,substitution,lagere,6,een,3
n000343-fn000879-52.8628-54.9889,3,substitution,vrijs,5,lachvrijs,9
n000343-fn000879-520.4666-522.7517,1,deletion,ge,2,<del>,<del>
n000343-fn000879-524.5119-526.5522,0,insertion,<ins>,<ins>,eh,2
n000343-fn000879-524.5119-526.5522,1,insertion,<ins>,<ins>,oudere,6
n000343-fn000879-524.5119-526.5522,2,substitution,ouderwets,9,vits,4
n000343-fn000879-526.5522-528.2755,4,substitution,één,3,een,3
n000343-fn000879-528.2755-530.1079,0,substitution,modern,6,moderne,7
n000343-fn000879-530.1079-532.7303,0,deletion,de,2,<del>,<del>
n000343-fn000879-530.1079-532.7303,1,deletion,nederl,6,<del>,<del>
n000343-fn000879-530.1079-532.7303,2,deletion,en,2,<del>,<del>
n000343-fn000879-532.7303-535.1628,0,substitution,gulden,6,schuld,6
n000343-fn000879-532.7303-535.1628,5,deletion,hard,4,<del>,<del>
n000343-fn000879-537.6346-538.7573,0,insertion,<ins>,<ins>,in,2
n000343-fn000879-537.6346-538.7573,1,substitution,één,3,de,2
n000343-fn000879-537.6346-538.7573,2,substitution,beker,5,kerk,4
n000343-fn000879-539.3097-540.5393,0,substitution,bekertje,8,bekerdje,8
n000343-fn000879-543.0033-544.5601,0,substitution,wel,3,veel,4
n000343-fn000879-545.1843-546.2555,0,substitution,luisten,7,luisteren,9
n000343-fn000879-546.2555-548.0881,1,deletion,jouw,4,<del>,<del>
n000343-fn000879-546.2555-548.0881,2,deletion,ge,2,<del>,<del>
n000343-fn000879-546.2555-548.0881,3,substitution,gezeur,6,jou,3
n000343-fn000879-548.0881-550.3335,1,substitution,we,2,die,3
n000343-fn000879-548.0881-550.3335,2,substitution,nu,2,vnu,3
n000343-fn000879-548.0881-550.3335,4,deletion,meer,4,<del>,<del>
n000343-fn000879-548.0881-550.3335,5,substitution,dan,3,merken,6
n000343-fn000879-553.9344-556.6766,0,substitution,mit,3,met,3
n000343-fn000879-553.9344-556.6766,1,substitution,één,3,een,3
n000343-fn000879-553.9344-556.6766,3,deletion,g,1,<del>,<del>
n000343-fn000879-559.4890-562.9269,0,deletion,op,2,<del>,<del>
n000343-fn000879-559.4890-562.9269,1,deletion,brieg,5,<del>,<del>
n000343-fn000879-559.4890-562.9269,2,substitution,brieg,5,opbreek,7
n000343-fn000879-559.4890-562.9269,3,substitution,roemte,6,breek,5
n000343-fn000879-562.9269-563.8611,0,substitution,hebben,6,gebeurd,7
n000343-fn000879-565.2183-567.7864,0,insertion,<ins>,<ins>,op,2
n000343-fn000879-565.2183-567.7864,1,substitution,opbergruimte,12,het,3
n000343-fn000879-565.2183-567.7864,2,substitution,hebben,6,berg,4
n000343-fn000879-570.1741-572.9001,0,substitution,één,3,een,3
n000343-fn000879-573.6248-575.8371,0,insertion,<ins>,<ins>,stoor,5
n000343-fn000879-573.6248-575.8371,1,substitution,stuurman,8,man,3
n000343-fn000879-575.8371-577.6762,2,deletion,kap,3,<del>,<del>
n000343-fn000879-582.0116-583.2341,0,substitution,kapseizen,9,kapsel,6
n000343-fn000879-583.2341-584.7849,0,substitution,gelokt,6,gelukt,6
n000343-fn000879-583.2341-584.7849,2,substitution,één,3,een,3
n000343-fn000879-584.7849-587.0659,2,deletion,lief,4,<del>,<del>
n000343-fn000879-584.7849-587.0659,3,substitution,het,3,liefetje,8
n000343-fn000879-587.0659-588.6214,0,insertion,<ins>,<ins>,mijn,4
n000343-fn000879-587.0659-588.6214,1,substitution,muisje,6,shirt,5
n000343-fn000879-588.6214-590.4141,0,substitution,keurige,7,kijk,4
n000343-fn000879-588.6214-590.4141,1,substitution,in,2,naar,4
n000343-fn000879-588.6214-590.4141,2,substitution,de,2,een,3
n000343-fn000879-588.6214-590.4141,3,substitution,val,3,def,3
n000343-fn000879-591.0804-592.4397,1,insertion,<ins>,<ins>,zit,3
n000343-fn000879-591.0804-592.4397,2,substitution,ziet,4,er,2
n000343-fn000879-591.0804-592.4397,3,substitution,ernaar,6,naar,4
n000343-fn000879-592.4397-594.4567,0,substitution,uit,3,al,2
n000343-fn000879-592.4397-594.4567,2,insertion,<ins>,<ins>,heeft,5
n000343-fn000879-592.4397-594.4567,3,substitution,het,3,ze,2
n000343-fn000879-594.4567-597.3485,4,insertion,<ins>,<ins>,de,2
n000343-fn000879-594.4567-597.3485,5,substitution,regenen,7,regen,5
n000343-fn000879-598.3750-599.9606,1,substitution,grote,5,groete,6
n000343-fn000879-60.5898-62.8471,0,substitution,kleren,6,leren,5
n000343-fn000879-60.5898-62.8471,1,substitution,en,2,in,2
n000343-fn000879-601.2674-603.7171,0,substitution,lekkege,7,laat,4
n000343-fn000879-601.2674-603.7171,1,substitution,was,3,mij,3
n000343-fn000879-601.2674-603.7171,2,substitution,het,3,eens,4
n000343-fn000879-601.2674-603.7171,3,substitution,duur,4,kijken,6
n000343-fn000879-604.3052-605.9668,0,insertion,<ins>,<ins>,je,2
n000343-fn000879-604.3052-605.9668,1,insertion,<ins>,<ins>,bent,4
n000343-fn000879-604.3052-605.9668,2,substitution,behang,6,geen,4
n000343-fn000879-605.9668-607.4859,0,deletion,vervanging,10,<del>,<del>
n000343-fn000879-605.9668-607.4859,1,substitution,toe,3,vervangen,9
n000343-fn000879-620.2682-622.0712,0,deletion,enor,4,<del>,<del>
n000343-fn000879-622.6681-624.9398,0,substitution,rava,4,praat,5
n000343-fn000879-622.6681-624.9398,1,substitution,ge,2,was,3
n000343-fn000879-624.9398-626.0015,0,substitution,ravage,6,arbeid,6
n000343-fn000879-626.5242-628.0970,0,insertion,<ins>,<ins>,honderd,7
n000343-fn000879-626.5242-628.0970,1,insertion,<ins>,<ins>,en,2
n000343-fn000879-626.5242-628.0970,2,substitution,honderden,9,af,2
n000343-fn000879-626.5242-628.0970,3,substitution,auto's,6,dat,3
n000343-fn000879-628.0970-630.5939,3,insertion,<ins>,<ins>,elk,3
n000343-fn000879-628.0970-630.5939,4,substitution,elkaar,6,geval,5
n000343-fn000879-631.6934-633.6088,0,deletion,de,2,<del>,<del>
n000343-fn000879-631.6934-633.6088,1,deletion,s,1,<del>,<del>
n000343-fn000879-636.0035-637.7104,0,deletion,primer,6,<del>,<del>
n000343-fn000879-636.0035-637.7104,1,substitution,moes,4,premier,7
n000343-fn000879-640.0739-642.0226,0,substitution,zwaarste,8,ze,2
n000343-fn000879-640.0739-642.0226,1,substitution,wep,3,waarst,6
n000343-fn000879-644.4714-646.0930,2,substitution,it,2,eten,4
n000343-fn000879-646.0930-648.1718,1,deletion,huren,5,<del>,<del>
n000343-fn000879-646.0930-648.1718,2,substitution,tot,3,goedenavond,11
n000343-fn000879-648.1718-650.9312,0,substitution,één,3,een,3
n000343-fn000879-648.1718-650.9312,1,substitution,leuke,5,leuk,4
n000343-fn000879-652.2929-653.8146,1,substitution,bures,5,bureau,6
n000343-fn000879-653.8146-655.6925,1,substitution,plen,4,plan,4
n000343-fn000879-658.7842-661.7381,0,deletion,vier,4,<del>,<del>
n000343-fn000879-658.7842-661.7381,1,deletion,en,2,<del>,<del>
n000343-fn000879-658.7842-661.7381,2,deletion,negentig,8,<del>,<del>
n000343-fn000879-658.7842-661.7381,3,substitution,uit,3,viernnegentig,13
n000343-fn000879-658.7842-661.7381,4,substitution,de,2,oudste,6
n000343-fn000879-661.7381-663.0927,0,deletion,noter,5,<del>,<del>
n000343-fn000879-661.7381-663.0927,1,substitution,not,3,nature,6
n000343-fn000879-668.9315-670.6961,0,substitution,jurriaan,8,jeroen,6
n000343-fn000879-668.9315-670.6961,2,substitution,door,4,dood,4
n000343-fn000879-673.4364-674.5788,0,substitution,uitges,6,autras,6
n000343-fn000879-69.1184-71.5626,1,deletion,je,2,<del>,<del>
n000343-fn000879-69.1184-71.5626,2,deletion,gewoon,6,<del>,<del>
n000343-fn000879-69.1184-71.5626,3,substitution,de,2,uw,2
n000343-fn000879-69.1184-71.5626,4,substitution,vrijs,5,gewone,6
n000343-fn000879-69.1184-71.5626,5,substitution,de,2,vrijste,7
n000343-fn000879-71.5626-73.1782,0,substitution,erof,4,hierof,6
n000343-fn000879-73.1782-76.1139,4,deletion,er,2,<del>,<del>
n000343-fn000879-81.5509-83.8788,4,deletion,bij,3,<del>,<del>
n000343-fn000879-81.5509-83.8788,5,substitution,spullen,7,bijspoelen,10
n000343-fn000879-83.8788-86.4193,1,deletion,je,2,<del>,<del>
n000343-fn000879-98.6449-100.1192,0,substitution,auto's,6,autos,5
n000344-fn000881-102.2526-103.9031,0,insertion,<ins>,<ins>,tweede,6
n000344-fn000881-102.2526-103.9031,1,substitution,tweedehands,11,ons,3
n000344-fn000881-104.7610-107.3089,4,deletion,heel,4,<del>,<del>
n000344-fn000881-107.3089-108.5271,0,substitution,normaal,7,normal,6
n000344-fn000881-109.0709-111.0870,2,substitution,probiere,8,probeert,8
n000344-fn000881-111.0870-113.5406,0,insertion,<ins>,<ins>,probeer,7
n000344-fn000881-111.0870-113.5406,1,substitution,probeert,8,het,3
n000344-fn000881-116.3921-118.8714,3,substitution,vraai,5,vrij,4
n000344-fn000881-121.4739-124.3478,3,substitution,echt,4,er,2
n000344-fn000881-121.4739-124.3478,4,substitution,voor,4,te,2
n000344-fn000881-121.4739-124.3478,5,substitution,betaalt,7,voorbetaald,11
n000344-fn000881-124.7170-126.8994,2,substitution,oltijd,6,altijd,6
n000344-fn000881-131.5663-133.7058,1,insertion,<ins>,<ins>,in,2
n000344-fn000881-131.5663-133.7058,2,substitution,en,2,de,2
n000344-fn000881-131.5663-133.7058,4,substitution,speler,6,spelen,6
n000344-fn000881-138.9165-140.3320,0,deletion,post,4,<del>,<del>
n000344-fn000881-138.9165-140.3320,1,deletion,kun,3,<del>,<del>
n000344-fn000881-138.9165-140.3320,2,substitution,je,2,postconie,9
n000344-fn000881-140.3320-142.8628,0,substitution,versturen,9,verstuur,8
n000344-fn000881-143.3690-145.2266,3,substitution,brieve,6,brief,5
n000344-fn000881-145.9803-148.7141,1,substitution,'s,2,s,1
n000344-fn000881-145.9803-148.7141,2,substitution,avond,5,avonds,6
n000344-fn000881-149.1602-150.6987,0,substitution,bruuf,5,bruf,4
n000344-fn000881-152.0832-153.4130,1,insertion,<ins>,<ins>,u,1
n000344-fn000881-16.0904-17.8649,0,substitution,veel,4,film,4
n000344-fn000881-164.5980-166.2782,0,substitution,pakketten,9,pakken,6
n000344-fn000881-164.5980-166.2782,1,substitution,zijn,4,ze,2
n000344-fn000881-17.8649-19.3985,0,deletion,vieren,6,<del>,<del>
n000344-fn000881-17.8649-19.3985,1,substitution,elke,4,éénnveertig,11
n000344-fn000881-173.2449-175.0347,0,deletion,aller,5,<del>,<del>
n000344-fn000881-173.2449-175.0347,1,substitution,lei,3,allerlei,8
n000344-fn000881-181.4827-183.4709,0,substitution,en,2,een,3
n000344-fn000881-183.4709-185.1832,1,insertion,<ins>,<ins>,en,2
n000344-fn000881-183.4709-185.1832,2,substitution,een,3,de,2
n000344-fn000881-183.4709-185.1832,3,substitution,dorp,4,dog,3
n000344-fn000881-185.8408-188.6323,0,substitution,en,2,een,3
n000344-fn000881-189.5502-190.8971,0,insertion,<ins>,<ins>,am,2
n000344-fn000881-189.5502-190.8971,1,insertion,<ins>,<ins>,den,3
n000344-fn000881-189.5502-190.8971,2,substitution,ambtenaren,10,haag,4
n000344-fn000881-19.3985-21.1856,0,substitution,hun,3,een,3
n000344-fn000881-19.3985-21.1856,3,substitution,hun,3,een,3
n000344-fn000881-190.8971-193.3048,2,substitution,gemeente,8,gemente,7
n000344-fn000881-195.9792-197.4376,1,deletion,gemeente,8,<del>,<del>
n000344-fn000881-195.9792-197.4376,2,substitution,houdt,5,rementen,8
n000344-fn000881-195.9792-197.4376,3,substitution,v,1,uit,3
n000344-fn000881-198.2783-201.2094,0,substitution,houdt,5,oud,3
n000344-fn000881-201.2094-202.6569,1,substitution,stachten,8,starten,7
n000344-fn000881-203.0945-205.4913,1,deletion,fiets,5,<del>,<del>
n000344-fn000881-203.0945-205.4913,2,substitution,paden,5,fietspaden,10
n000344-fn000881-206.9755-208.7942,3,substitution,gemeente,8,rementen,8
n000344-fn000881-21.5656-23.6233,1,substitution,dag,3,daar,4
n000344-fn000881-210.7845-212.8296,0,substitution,en,2,een,3
n000344-fn000881-210.7845-212.8296,2,substitution,parke,5,parkeer,7
n000344-fn000881-223.5256-225.3429,0,deletion,voor,4,<del>,<del>
n000344-fn000881-223.5256-225.3429,1,deletion,veel,4,<del>,<del>
n000344-fn000881-223.5256-225.3429,2,substitution,dingen,6,voorspellingen,14
n000344-fn000881-225.3429-227.6263,2,substitution,na,2,naar,4
n000344-fn000881-225.3429-227.6263,3,substitution,en,2,een,3
n000344-fn000881-225.3429-227.6263,4,substitution,balie,5,bali,4
n000344-fn000881-228.1840-230.9926,3,insertion,<ins>,<ins>,regiment,8
n000344-fn000881-228.1840-230.9926,4,substitution,gemeentehuis,12,huis,4
n000344-fn000881-232.3452-233.9609,0,substitution,na,2,naar,4
n000344-fn000881-236.0514-237.6532,0,deletion,alle,4,<del>,<del>
n000344-fn000881-236.0514-237.6532,1,substitution,meer,4,almere,6
n000344-fn000881-236.0514-237.6532,2,substitution,mensen,6,midden,6
n000344-fn000881-24.8221-25.7929,0,insertion,<ins>,<ins>,een,3
n000344-fn000881-24.8221-25.7929,1,substitution,één,3,vuur,4
n000344-fn000881-24.8221-25.7929,2,substitution,verjaardag,10,daar,4
n000344-fn000881-241.5491-243.3529,3,substitution,beurt,5,buurt,5
n000344-fn000881-244.8543-246.9251,2,substitution,ander,5,anders,6
n000344-fn000881-255.4816-256.2966,0,substitution,soms,4,som,3
n000344-fn000881-258.5357-260.6838,0,deletion,nummertje,9,<del>,<del>
n000344-fn000881-258.5357-260.6838,1,substitution,trekken,7,nummer,6
n000344-fn000881-258.5357-260.6838,2,substitution,uit,3,dertig,6
n000344-fn000881-28.0049-29.0601,1,substitution,gezin,5,reuzen,6
n000344-fn000881-280.2771-281.9781,0,substitution,en,2,een,3
n000344-fn000881-287.5583-289.4226,0,substitution,en,2,een,3
n000344-fn000881-296.5122-298.8457,0,substitution,heeft,5,echt,4
n000344-fn000881-296.5122-298.8457,1,substitution,een,3,en,2
n000344-fn000881-30.2955-31.7401,1,deletion,en,2,<del>,<del>
n000344-fn000881-30.2955-31.7401,2,substitution,paar,4,een,3
n000344-fn000881-30.2955-31.7401,3,substitution,vre,3,parfum,6
n000344-fn000881-301.2854-302.2806,0,substitution,gezin,5,gezien,6
n000344-fn000881-311.0087-312.7099,0,substitution,en,2,een,3
